Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,
1980, 1, BS1, 1, 18.37, 6.89, 16.12, 7.24, 1.01, 0, 0, -99, 
1980, 2, BS1, 1, 23.21, 7.42, 17.42, 12.84, 1.13, 0, 0, -99, 
1980, 3, BS1, 1, 6.57, 5.58, 16.77, 1.25, 1.23, 0, 0, -99, 
1980, 4, BS1, 1, 4.84, 7.13, 17.78, 1.63, 0.77, 0, 0, -99, 
1980, 5, BS1, 1, 1.55, 7.97, 16.34, 0.32, 0.85, 0, 0, -99, 
1980, 6, BS1, 1, 0.13, 9.42, 19.1, 0.09, 1.23, 0, 0, -99, 
1980, 7, BS1, 1, 1.34, 12.26, 20.78, 0.41, 2.34, 0, 0, -99, 
1980, 8, BS1, 1, 0.02, 11.92, 19.73, 0.02, 2.07, 0, 0, -99, 
1980, 9, BS1, 1, 0.13, 11.08, 20.54, 0.09, 1.64, 0, 0, -99, 
1980, 10, BS1, 1, 0.15, 9.11, 21.16, 0.06, 1.34, 0, 0, -99, 
1980, 11, BS1, 1, 0.26, 5.99, 20.86, 0.3, 0.75, 0, 0, -99, 
1980, 12, BS1, 1, 6.14, 5.43, 19.21, 4.21, 0.85, 0, 0, -99, 
1980, 1, BS2, 2, 23.45, 6.06, 15.01, 11.48, 1.88, 0, 0, -99, 
1980, 2, BS2, 2, 33.19, 6.56, 16.14, 19, 2.09, 0, 0, -99, 
1980, 3, BS2, 2, 7.29, 4.63, 15.63, 1.91, 2.06, 0, 0, -99, 
1980, 4, BS2, 2, 6.21, 6.53, 17.38, 2.47, 1.09, 0, 0, -99, 
1980, 5, BS2, 2, 1.82, 7.5, 16.4, 0.36, 0.77, 0, 0, -99, 
1980, 6, BS2, 2, 0.19, 9.48, 19.6, 0.1, 0.99, 0, 0, -99, 
1980, 7, BS2, 2, 1.44, 13.44, 22.18, 0.37, 2.86, 0, 0, -99, 
1980, 8, BS2, 2, 0.02, 12.88, 20.83, 0.01, 2.46, 0, 0, -99, 
1980, 9, BS2, 2, 0.15, 11.46, 21.39, 0.12, 1.46, 0, 0, -99, 
1980, 10, BS2, 2, 0.2, 9.48, 21.69, 0.09, 1.07, 0, 0, -99, 
1980, 11, BS2, 2, 0.55, 5.72, 20.03, 0.54, 1.11, 0, 0, -99, 
1980, 12, BS2, 2, 9.36, 5.43, 18.15, 6.66, 1.33, 0, 0, -99, 
1980, 1, BS3, 3, 31.02, 5.34, 14.16, 9.63, 1.4, 0, 0, -99, 
1980, 2, BS3, 3, 46.49, 5.79, 15.09, 16.92, 1.51, 0, 0, -99, 
1980, 3, BS3, 3, 9.22, 3.45, 14.36, 2.76, 1.6, 0, 0, -99, 
1980, 4, BS3, 3, 7.99, 5.57, 17.45, 2.19, 0.92, 0, 0, -99, 
1980, 5, BS3, 3, 2.09, 6.74, 17.23, 0.5, 1.09, 0, 0, -99, 
1980, 6, BS3, 3, 0.23, 9.23, 21.31, 0.07, 1.4, 0, 0, -99, 
1980, 7, BS3, 3, 1.48, 14.59, 25.46, 0.28, 2.27, 0, 0, -99, 
1980, 8, BS3, 3, 0.04, 13.77, 23.7, 0.04, 2.17, 0, 0, -99, 
1980, 9, BS3, 3, 0.31, 11.8, 23.61, 0.36, 1.4, 0, 0, -99, 
1980, 10, BS3, 3, 0.25, 10.11, 23.16, 0.1, 0.91, 0, 0, -99, 
1980, 11, BS3, 3, 0.7, 5.69, 19.63, 0.31, 0.87, 0, 0, -99, 
1980, 12, BS3, 3, 13.26, 5.42, 17.48, 4.58, 0.95, 0, 0, -99, 
1980, 1, BS4, 4, 26.05, 6.7, 15.52, 6.08, 0.67, 0, 0, -99, 
1980, 2, BS4, 4, 38.2, 6.97, 16.6, 10.84, 0.7, 0, 0, -99, 
1980, 3, BS4, 4, 8.09, 4.64, 15.65, 1.68, 0.93, 0, 0, -99, 
1980, 4, BS4, 4, 6.6, 6.2, 18.07, 1.15, 0.53, 0, 0, -99, 
1980, 5, BS4, 4, 1.93, 7.41, 17.47, 0.3, 0.69, 0, 0, -99, 
1980, 6, BS4, 4, 0.18, 9.18, 21.23, 0.08, 1.01, 0, 0, -99, 
1980, 7, BS4, 4, 1.34, 13.25, 24.45, 0.36, 1.95, 0, 0, -99, 
1980, 8, BS4, 4, 0.02, 12.63, 23.15, 0.02, 1.61, 0, 0, -99, 
1980, 9, BS4, 4, 0.23, 11.41, 23.17, 0.25, 1.28, 0, 0, -99, 
1980, 10, BS4, 4, 0.21, 9.48, 22.93, 0.06, 1.1, 0, 0, -99, 
1980, 11, BS4, 4, 0.46, 5.91, 20.71, 0.21, 0.47, 0, 0, -99, 
1980, 12, BS4, 4, 10.42, 5.46, 18.6, 2.78, 0.57, 0, 0, -99, 
1980, 1, BS5, 5, 38.53, 5.88, 14.15, 4.78, 1.57, 0, 0, -99, 
1980, 2, BS5, 5, 61.15, 5.97, 14.87, 8.63, 1.32, 0, 0, -99, 
1980, 3, BS5, 5, 11.68, 3.85, 14.23, 2.03, 1.46, 0, 0, -99, 
1980, 4, BS5, 5, 8.68, 5.77, 17.4, 1.69, 0.97, 0, 0, -99, 
1980, 5, BS5, 5, 2.52, 7.55, 17.4, 0.48, 1.43, 0, 0, -99, 
1980, 6, BS5, 5, 0.18, 10.16, 21.27, 0.09, 1.51, 0, 0, -99, 
1980, 7, BS5, 5, 1.08, 15.11, 25.29, 0.38, 1.58, 0, 0, -99, 
1980, 8, BS5, 5, 0.01, 14.77, 24.25, 0.02, 1.42, 0, 0, -99, 
1980, 9, BS5, 5, 0.71, 12.64, 23.67, 0.43, 1.3, 0, 0, -99, 
1980, 10, BS5, 5, 0.33, 9.97, 23.26, 0.11, 0.78, 0, 0, -99, 
1980, 11, BS5, 5, 0.61, 5.46, 19.62, 0.27, 0.86, 0, 0, -99, 
1980, 12, BS5, 5, 14.49, 5.17, 17.15, 2.23, 0.78, 0, 0, -99, 
1980, 1, BS6, 6, 35.3, 3.46, 13.15, 4.95, 1.79, 0, 0, -99, 
1980, 2, BS6, 6, 54.05, 4.15, 13.86, 9.7, 1.54, 0, 0, -99, 
1980, 3, BS6, 6, 9.34, 1.31, 13.44, 2.02, 1.83, 0, 0, -99, 
1980, 4, BS6, 6, 8.31, 3.74, 16.89, 1.17, 1.31, 0, 0, -99, 
1980, 5, BS6, 6, 2.18, 4.28, 17, 0.43, 1.93, 0, 0, -99, 
1980, 6, BS6, 6, 0.2, 6.58, 21.57, 0.05, 2.07, 0, 0, -99, 
1980, 7, BS6, 6, 1.44, 12.31, 26.44, 0.35, 1.85, 0, 0, -99, 
1980, 8, BS6, 6, 0.06, 11.44, 24.5, 0.03, 1.9, 0, 0, -99, 
1980, 9, BS6, 6, 0.33, 9.45, 23.86, 0.41, 1.79, 0, 0, -99, 
1980, 10, BS6, 6, 0.29, 8.42, 23, 0.08, 0.86, 0, 0, -99, 
1980, 11, BS6, 6, 0.98, 4.35, 18.88, 0.33, 0.92, 0, 0, -99, 
1980, 12, BS6, 6, 15.56, 4.14, 16.57, 2.49, 0.85, 0, 0, -99, 
1980, 1, BS7, 7, 20.31, 7.4, 16.22, 6.91, 0.51, 0, 0, -99, 
1980, 2, BS7, 7, 25.62, 7.75, 17.58, 12.32, 0.41, 0, 0, -99, 
1980, 3, BS7, 7, 7.27, 5.99, 16.86, 1.87, 0.51, 0, 0, -99, 
1980, 4, BS7, 7, 4.79, 7.3, 17.97, 0.84, 0.45, 0, 0, -99, 
1980, 5, BS7, 7, 1.59, 8.15, 16.58, 0.38, 0.61, 0, 0, -99, 
1980, 6, BS7, 7, 0.11, 9.48, 19.15, 0.07, 0.76, 0, 0, -99, 
1980, 7, BS7, 7, 1.15, 12, 20.72, 0.57, 1.19, 0, 0, -99, 
1980, 8, BS7, 7, 0.05, 11.83, 19.92, 0.05, 1.22, 0, 0, -99, 
1980, 9, BS7, 7, 0.29, 11.26, 20.77, 0.18, 1.1, 0, 0, -99, 
1980, 10, BS7, 7, 0.18, 9.37, 21.2, 0.09, 0.9, 0, 0, -99, 
1980, 11, BS7, 7, 0.23, 6.47, 20.88, 0.09, 0.43, 0, 0, -99, 
1980, 12, BS7, 7, 5.94, 5.75, 19.31, 2.13, 0.44, 0, 0, -99, 
1980, 1, BS8, 8, 28.44, 4.91, 14.31, 4.97, 0.94, 0, 0, -99, 
1980, 2, BS8, 8, 41.99, 5.49, 15.11, 8.6, 1.02, 0, 0, -99, 
1980, 3, BS8, 8, 7.86, 2.67, 14.1, 1.13, 1.06, 0, 0, -99, 
1980, 4, BS8, 8, 7.44, 4.86, 17.52, 0.92, 0.63, 0, 0, -99, 
1980, 5, BS8, 8, 1.97, 5.79, 17.39, 0.25, 0.62, 0, 0, -99, 
1980, 6, BS8, 8, 0.24, 8.18, 21.94, 0.04, 0.86, 0, 0, -99, 
1980, 7, BS8, 8, 1.57, 14.51, 26.46, 0.11, 1.57, 0, 0, -99, 
1980, 8, BS8, 8, 0.05, 13.15, 24.3, 0.04, 1.46, 0, 0, -99, 
1980, 9, BS8, 8, 0.14, 11.26, 24.12, 0.11, 0.83, 0, 0, -99, 
1980, 10, BS8, 8, 0.22, 10.1, 23.47, 0.04, 0.62, 0, 0, -99, 
1980, 11, BS8, 8, 0.84, 5.57, 19.77, 0.2, 0.6, 0, 0, -99, 
1980, 12, BS8, 8, 13.1, 5, 17.65, 2.94, 0.6, 0, 0, -99, 
1980, 1, BS9, 9, 26.67, 6.24, 15.07, 9, 1.12, 0, 0, -99, 
1980, 2, BS9, 9, 38.84, 6.63, 16.18, 16.1, 1.23, 0, 0, -99, 
1980, 3, BS9, 9, 8.52, 4.45, 15.37, 2.5, 1.35, 0, 0, -99, 
1980, 4, BS9, 9, 6.94, 6.13, 17.84, 2.05, 0.69, 0, 0, -99, 
1980, 5, BS9, 9, 1.91, 7.3, 17.25, 0.42, 0.8, 0, 0, -99, 
1980, 6, BS9, 9, 0.19, 9.35, 20.78, 0.08, 1.17, 0, 0, -99, 
1980, 7, BS9, 9, 1.38, 13.68, 23.94, 0.4, 2.26, 0, 0, -99, 
1980, 8, BS9, 9, 0.04, 13.02, 22.55, 0.04, 2.07, 0, 0, -99, 
1980, 9, BS9, 9, 0.3, 11.68, 22.84, 0.28, 1.38, 0, 0, -99, 
1980, 10, BS9, 9, 0.21, 9.79, 22.64, 0.08, 1.04, 0, 0, -99, 
1980, 11, BS9, 9, 0.5, 5.94, 20.23, 0.23, 0.71, 0, 0, -99, 
1980, 12, BS9, 9, 10.52, 5.4, 18.23, 4.35, 0.82, 0, 0, -99, 
1980, 1, BS10, 10, 22.06, 6.44, 15.33, 7.23, 1.1, 0, 0, -99, 
1980, 2, BS10, 10, 30.15, 6.9, 16.66, 11.97, 1.26, 0, 0, -99, 
1980, 3, BS10, 10, 7.27, 4.8, 15.9, 1.68, 1.32, 0, 0, -99, 
1980, 4, BS10, 10, 6.15, 6.34, 17.97, 1.44, 0.64, 0, 0, -99, 
1980, 5, BS10, 10, 1.71, 7.25, 17.15, 0.3, 0.64, 0, 0, -99, 
1980, 6, BS10, 10, 0.2, 9.11, 20.39, 0.08, 1.03, 0, 0, -99, 
1980, 7, BS10, 10, 1.5, 13.06, 23.11, 0.37, 2.23, 0, 0, -99, 
1980, 8, BS10, 10, 0.06, 12.31, 21.62, 0.05, 1.97, 0, 0, -99, 
1980, 9, BS10, 10, 0.18, 11.35, 22.38, 0.11, 1.31, 0, 0, -99, 
1980, 10, BS10, 10, 0.17, 9.68, 22.26, 0.06, 1, 0, 0, -99, 
1980, 11, BS10, 10, 0.46, 6.16, 20.37, 0.23, 0.7, 0, 0, -99, 
1980, 12, BS10, 10, 8.66, 5.47, 18.56, 4.01, 0.77, 0, 0, -99, 
1980, 1, BS11, 11, 34.46, 5.48, 14.08, 10.09, 1.29, 0, 0, -99, 
1980, 2, BS11, 11, 53.09, 5.81, 14.92, 18.13, 1.36, 0, 0, -99, 
1980, 3, BS11, 11, 10.63, 3.69, 14.25, 2.94, 1.42, 0, 0, -99, 
1980, 4, BS11, 11, 8.65, 5.8, 17.36, 2.31, 0.73, 0, 0, -99, 
1980, 5, BS11, 11, 2.29, 7.37, 17.22, 0.58, 0.9, 0, 0, -99, 
1980, 6, BS11, 11, 0.23, 10.13, 21.19, 0.08, 1.3, 0, 0, -99, 
1980, 7, BS11, 11, 1.35, 15.45, 25.31, 0.34, 2.2, 0, 0, -99, 
1980, 8, BS11, 11, 0.03, 14.79, 23.74, 0.03, 2.11, 0, 0, -99, 
1980, 9, BS11, 11, 0.49, 12.56, 23.47, 0.46, 1.33, 0, 0, -99, 
1980, 10, BS11, 11, 0.28, 10.3, 23.13, 0.12, 0.86, 0, 0, -99, 
1980, 11, BS11, 11, 0.61, 5.51, 19.51, 0.23, 0.81, 0, 0, -99, 
1980, 12, BS11, 11, 13.95, 5.33, 17.29, 4.41, 0.9, 0, 0, -99, 
1980, 1, BS12, 12, 28.43, 5.8, 14.68, 7.42, 0.96, 0, 0, -99, 
1980, 2, BS12, 12, 42.34, 6.24, 15.68, 12.16, 1.07, 0, 0, -99, 
1980, 3, BS12, 12, 8.55, 3.75, 14.75, 2.13, 1.2, 0, 0, -99, 
1980, 4, BS12, 12, 7.52, 5.63, 17.78, 1.62, 0.62, 0, 0, -99, 
1980, 5, BS12, 12, 2, 6.76, 17.47, 0.29, 0.75, 0, 0, -99, 
1980, 6, BS12, 12, 0.23, 9, 21.51, 0.06, 1.03, 0, 0, -99, 
1980, 7, BS12, 12, 1.49, 14.14, 25.47, 0.26, 1.88, 0, 0, -99, 
1980, 8, BS12, 12, 0.04, 13.24, 23.74, 0.03, 1.78, 0, 0, -99, 
1980, 9, BS12, 12, 0.21, 11.58, 23.79, 0.22, 1.1, 0, 0, -99, 
1980, 10, BS12, 12, 0.22, 9.99, 23.34, 0.06, 0.87, 0, 0, -99, 
1980, 11, BS12, 12, 0.64, 5.88, 20.09, 0.23, 0.59, 0, 0, -99, 
1980, 12, BS12, 12, 12.4, 5.51, 17.95, 3.48, 0.72, 0, 0, -99, 
1980, 1, BS13, 13, 22.19, 6.94, 15.99, 6.78, 0.59, 0, 0, -99, 
1980, 2, BS13, 13, 30.89, 7.26, 17.2, 11.99, 0.61, 0, 0, -99, 
1980, 3, BS13, 13, 7.57, 5.28, 16.5, 1.72, 0.77, 0, 0, -99, 
1980, 4, BS13, 13, 5.5, 6.75, 17.95, 1.2, 0.49, 0, 0, -99, 
1980, 5, BS13, 13, 1.74, 7.74, 16.84, 0.31, 0.68, 0, 0, -99, 
1980, 6, BS13, 13, 0.13, 9.31, 19.86, 0.08, 0.98, 0, 0, -99, 
1980, 7, BS13, 13, 1.2, 12.45, 21.81, 0.47, 1.67, 0, 0, -99, 
1980, 8, BS13, 13, 0.03, 12.13, 20.97, 0.04, 1.54, 0, 0, -99, 
1980, 9, BS13, 13, 0.24, 11.24, 21.41, 0.21, 1.26, 0, 0, -99, 
1980, 10, BS13, 13, 0.19, 9.19, 21.61, 0.07, 0.98, 0, 0, -99, 
1980, 11, BS13, 13, 0.29, 6.01, 20.85, 0.15, 0.46, 0, 0, -99, 
1980, 12, BS13, 13, 7.59, 5.39, 19.02, 2.72, 0.54, 0, 0, -99, 
1980, 1, BS14, 14, 26.9, 6.13, 14.97, 8.64, 1.16, 0, 0, -99, 
1980, 2, BS14, 14, 39.96, 6.49, 16.08, 14.14, 1.26, 0, 0, -99, 
1980, 3, BS14, 14, 8.39, 4.17, 15.22, 2.44, 1.44, 0, 0, -99, 
1980, 4, BS14, 14, 7.17, 5.86, 17.76, 2.14, 0.66, 0, 0, -99, 
1980, 5, BS14, 14, 2.01, 6.94, 17.25, 0.3, 0.77, 0, 0, -99, 
1980, 6, BS14, 14, 0.22, 9.01, 21.01, 0.08, 1.07, 0, 0, -99, 
1980, 7, BS14, 14, 1.44, 13.6, 24.56, 0.37, 2.22, 0, 0, -99, 
1980, 8, BS14, 14, 0.03, 12.78, 23.03, 0.02, 1.95, 0, 0, -99, 
1980, 9, BS14, 14, 0.23, 11.34, 23.21, 0.25, 1.29, 0, 0, -99, 
1980, 10, BS14, 14, 0.22, 9.7, 22.91, 0.07, 1.03, 0, 0, -99, 
1980, 11, BS14, 14, 0.56, 5.83, 20.26, 0.26, 0.64, 0, 0, -99, 
1980, 12, BS14, 14, 11.38, 5.46, 18.19, 4.12, 0.77, 0, 0, -99, 
1980, 1, BS15, 15, 19.83, 6.52, 15.53, 8.16, 0.88, 0, 0, -99, 
1980, 2, BS15, 15, 26.87, 7.12, 16.84, 13.85, 1.13, 0, 0, -99, 
1980, 3, BS15, 15, 6.84, 5.05, 16.02, 1.61, 1.42, 0, 0, -99, 
1980, 4, BS15, 15, 5.74, 6.67, 17.99, 1.75, 0.84, 0, 0, -99, 
1980, 5, BS15, 15, 1.63, 7.58, 16.92, 0.32, 0.92, 0, 0, -99, 
1980, 6, BS15, 15, 0.19, 9.32, 20.01, 0.07, 1.44, 0, 0, -99, 
1980, 7, BS15, 15, 1.54, 13.05, 22.61, 0.24, 2.72, 0, 0, -99, 
1980, 8, BS15, 15, 0.05, 12.42, 20.97, 0.04, 2.49, 0, 0, -99, 
1980, 9, BS15, 15, 0.14, 11.39, 22.04, 0.07, 1.72, 0, 0, -99, 
1980, 10, BS15, 15, 0.16, 9.71, 22.33, 0.06, 1.24, 0, 0, -99, 
1980, 11, BS15, 15, 0.4, 6.22, 20.47, 0.28, 0.6, 0, 0, -99, 
1980, 12, BS15, 15, 7.6, 5.6, 18.71, 4.75, 0.76, 0, 0, -99, 
1980, 1, BS16, 16, 27.66, 6.53, 15.25, 9.53, 1.09, 0, 0, -99, 
1980, 2, BS16, 16, 41.22, 6.8, 16.35, 17.04, 1.19, 0, 0, -99, 
1980, 3, BS16, 16, 8.68, 4.6, 15.5, 2.57, 1.34, 0, 0, -99, 
1980, 4, BS16, 16, 6.94, 6.21, 17.92, 1.84, 0.75, 0, 0, -99, 
1980, 5, BS16, 16, 2.02, 7.49, 17.35, 0.5, 0.87, 0, 0, -99, 
1980, 6, BS16, 16, 0.18, 9.43, 20.95, 0.08, 1.27, 0, 0, -99, 
1980, 7, BS16, 16, 1.33, 13.59, 24.22, 0.39, 2.34, 0, 0, -99, 
1980, 8, BS16, 16, 0.03, 12.98, 22.92, 0.03, 2.12, 0, 0, -99, 
1980, 9, BS16, 16, 0.34, 11.63, 23.08, 0.37, 1.48, 0, 0, -99, 
1980, 10, BS16, 16, 0.23, 9.61, 22.94, 0.1, 1.12, 0, 0, -99, 
1980, 11, BS16, 16, 0.48, 5.85, 20.46, 0.25, 0.69, 0, 0, -99, 
1980, 12, BS16, 16, 10.76, 5.41, 18.34, 4.12, 0.81, 0, 0, -99, 
1980, 1, BS17, 17, 15.36, 7.07, 15.94, 1.61, 0.14, 0, 0, -99, 
1980, 2, BS17, 17, 16.55, 7.72, 17.8, 2.74, 0.25, 0, 0, -99, 
1980, 3, BS17, 17, 5.82, 6.04, 17.13, 0.18, 0.32, 0, 0, -99, 
1980, 4, BS17, 17, 4.95, 7.29, 18.39, 0.47, 0.37, 0, 0, -99, 
1980, 5, BS17, 17, 1.3, 7.98, 17.07, 0.07, 0.53, 0, 0, -99, 
1980, 6, BS17, 17, 0.17, 9.37, 19.41, 0.02, 0.67, 0, 0, -99, 
1980, 7, BS17, 17, 1.65, 11.9, 21.29, 0.01, 0.89, 0, 0, -99, 
1980, 8, BS17, 17, 0.1, 11.42, 19.69, 0.02, 0.97, 0, 0, -99, 
1980, 9, BS17, 17, 0.21, 11.13, 21.7, 0.02, 0.74, 0, 0, -99, 
1980, 10, BS17, 17, 0.11, 9.66, 21.97, 0.01, 0.39, 0, 0, -99, 
1980, 11, BS17, 17, 0.29, 6.76, 20.74, 0.06, 0.22, 0, 0, -99, 
1980, 12, BS17, 17, 4.71, 5.96, 19.22, 0.83, 0.18, 0, 0, -99, 
1981, 1, BS1, 1, 19.55, 6.34, 17.33, 6.96, 0.96, 0, 0, -99, 
1981, 2, BS1, 1, 5.05, 6.11, 17.28, 1.09, 1.14, 0, 0, -99, 
1981, 3, BS1, 1, 14.62, 6.35, 16.09, 5.34, 1.13, 0, 0, -99, 
1981, 4, BS1, 1, 1.51, 6.64, 17.53, 0.73, 0.72, 0, 0, -99, 
1981, 5, BS1, 1, 0.25, 8.49, 17.49, 0.22, 1.09, 0, 0, -99, 
1981, 6, BS1, 1, 0, 11.44, 22.54, 0, 1.83, 0, 0, -99, 
1981, 7, BS1, 1, 0, 11.07, 20.54, 0, 2.68, 0, 0, -99, 
1981, 8, BS1, 1, 0.04, 11.67, 20.41, 0.05, 2.5, 0, 0, -99, 
1981, 9, BS1, 1, 0.15, 11.23, 20.18, 0.09, 1.84, 0, 0, -99, 
1981, 10, BS1, 1, 5.7, 7.67, 18.95, 1.6, 0.95, 0, 0, -99, 
1981, 11, BS1, 1, 13.18, 8.18, 18.4, 6.46, 0.98, 0, 0, -99, 
1981, 12, BS1, 1, 7.95, 6.02, 16.24, 6.03, 0.89, 0, 0, -99, 
1981, 1, BS2, 2, 25.4, 5.66, 16.2, 10.67, 1.74, 0, 0, -99, 
1981, 2, BS2, 2, 5.87, 5.17, 16.11, 1.99, 2.07, 0, 0, -99, 
1981, 3, BS2, 2, 18.15, 5.35, 15.11, 7.83, 1.92, 0, 0, -99, 
1981, 4, BS2, 2, 2.07, 6.03, 17.42, 1.32, 0.9, 0, 0, -99, 
1981, 5, BS2, 2, 0.44, 8.08, 17.82, 0.41, 0.99, 0, 0, -99, 
1981, 6, BS2, 2, 0, 12.08, 23.57, 0, 2.09, 0, 0, -99, 
1981, 7, BS2, 2, 0, 12.5, 22.19, 0, 3.52, 0, 0, -99, 
1981, 8, BS2, 2, 0.02, 12.89, 21.86, 0.02, 3.14, 0, 0, -99, 
1981, 9, BS2, 2, 0.18, 11.92, 21.23, 0.11, 2.03, 0, 0, -99, 
1981, 10, BS2, 2, 7.11, 7.55, 19.02, 2.63, 0.58, 0, 0, -99, 
1981, 11, BS2, 2, 18.36, 7.63, 17.35, 10.54, 1.69, 0, 0, -99, 
1981, 12, BS2, 2, 12.94, 5.69, 15.17, 10.16, 1.53, 0, 0, -99, 
1981, 1, BS3, 3, 31.98, 5.23, 15.39, 8.33, 1.32, 0, 0, -99, 
1981, 2, BS3, 3, 6.86, 4.23, 15.13, 1.19, 1.49, 0, 0, -99, 
1981, 3, BS3, 3, 23.04, 4.06, 14.07, 6.5, 1.5, 0, 0, -99, 
1981, 4, BS3, 3, 2.78, 5.01, 17.74, 0.86, 0.86, 0, 0, -99, 
1981, 5, BS3, 3, 0.59, 7.3, 19.01, 0.24, 1.21, 0, 0, -99, 
1981, 6, BS3, 3, 0, 12.48, 25.97, 0, 1.94, 0, 0, -99, 
1981, 7, BS3, 3, 0.01, 13.93, 25.68, 0.01, 2.75, 0, 0, -99, 
1981, 8, BS3, 3, 0.05, 14.18, 25.07, 0.05, 2.56, 0, 0, -99, 
1981, 9, BS3, 3, 0.33, 12.7, 23.57, 0.27, 1.76, 0, 0, -99, 
1981, 10, BS3, 3, 8.63, 7.43, 20.04, 2.18, 0.91, 0, 0, -99, 
1981, 11, BS3, 3, 24.62, 7.01, 16.59, 7.04, 1.36, 0, 0, -99, 
1981, 12, BS3, 3, 18.48, 5.23, 14.44, 6.54, 1.18, 0, 0, -99, 
1981, 1, BS4, 4, 27.23, 6.21, 16.85, 5.02, 0.56, 0, 0, -99, 
1981, 2, BS4, 4, 6, 5.47, 16.59, 0.74, 0.66, 0, 0, -99, 
1981, 3, BS4, 4, 19.62, 5.36, 15.17, 3.76, 0.89, 0, 0, -99, 
1981, 4, BS4, 4, 2.11, 5.74, 18.15, 0.51, 0.56, 0, 0, -99, 
1981, 5, BS4, 4, 0.41, 7.9, 19.2, 0.16, 0.83, 0, 0, -99, 
1981, 6, BS4, 4, 0, 12, 25.49, 0, 1.53, 0, 0, -99, 
1981, 7, BS4, 4, 0, 12.13, 24.61, 0.01, 2.19, 0, 0, -99, 
1981, 8, BS4, 4, 0.02, 12.7, 24.33, 0.03, 1.94, 0, 0, -99, 
1981, 9, BS4, 4, 0.22, 11.98, 23.16, 0.19, 1.5, 0, 0, -99, 
1981, 10, BS4, 4, 7.44, 7.55, 20.32, 1.42, 0.66, 0, 0, -99, 
1981, 11, BS4, 4, 19.19, 7.9, 17.91, 4.86, 0.63, 0, 0, -99, 
1981, 12, BS4, 4, 13.82, 5.92, 15.8, 3.99, 0.55, 0, 0, -99, 
1981, 1, BS5, 5, 37.3, 5.62, 15.3, 3.89, 1.36, 0, 0, -99, 
1981, 2, BS5, 5, 6.99, 4.3, 14.89, 0.86, 1.29, 0, 0, -99, 
1981, 3, BS5, 5, 27.32, 4.65, 13.95, 2.79, 1.54, 0, 0, -99, 
1981, 4, BS5, 5, 2.96, 5.18, 17.69, 0.5, 0.95, 0, 0, -99, 
1981, 5, BS5, 5, 0.54, 8.03, 19.66, 0.2, 1.41, 0, 0, -99, 
1981, 6, BS5, 5, 0, 13.34, 26.32, 0, 1.23, 0, 0, -99, 
1981, 7, BS5, 5, 0, 14.28, 25.86, 0.01, 1.56, 0, 0, -99, 
1981, 8, BS5, 5, 0.01, 15, 25.73, 0.03, 1.36, 0, 0, -99, 
1981, 9, BS5, 5, 0.52, 13.42, 24, 0.35, 1.12, 0, 0, -99, 
1981, 10, BS5, 5, 10.12, 7.67, 20.18, 1.73, 1.13, 0, 0, -99, 
1981, 11, BS5, 5, 24.5, 7.48, 16.66, 4.77, 1.43, 0, 0, -99, 
1981, 12, BS5, 5, 20.87, 5.68, 14.22, 3.03, 1.25, 0, 0, -99, 
1981, 1, BS6, 6, 34.49, 3.56, 14.25, 4.03, 1.58, 0, 0, -99, 
1981, 2, BS6, 6, 8.03, 2.43, 14.02, 1.1, 1.54, 0, 0, -99, 
1981, 3, BS6, 6, 26.27, 1.86, 13.36, 3.3, 1.93, 0, 0, -99, 
1981, 4, BS6, 6, 3.22, 3.08, 17.34, 0.44, 1.32, 0, 0, -99, 
1981, 5, BS6, 6, 0.79, 4.8, 19.08, 0.25, 1.93, 0, 0, -99, 
1981, 6, BS6, 6, 0, 10.35, 26.64, 0, 1.72, 0, 0, -99, 
1981, 7, BS6, 6, 0.01, 12.06, 26.85, 0.01, 1.69, 0, 0, -99, 
1981, 8, BS6, 6, 0.06, 12.14, 26.04, 0.04, 1.74, 0, 0, -99, 
1981, 9, BS6, 6, 0.37, 10.68, 24.02, 0.31, 1.53, 0, 0, -99, 
1981, 10, BS6, 6, 9.82, 5.08, 19.72, 1.38, 1.56, 0, 0, -99, 
1981, 11, BS6, 6, 27.03, 5.12, 15.59, 4.08, 1.72, 0, 0, -99, 
1981, 12, BS6, 6, 23.3, 3.31, 13.44, 3.99, 1.59, 0, 0, -99, 
1981, 1, BS7, 7, 20.05, 6.86, 17.36, 4.64, 0.39, 0, 0, -99, 
1981, 2, BS7, 7, 5.13, 6.48, 17.31, 0.42, 0.46, 0, 0, -99, 
1981, 3, BS7, 7, 15.08, 6.77, 16.12, 5.22, 0.47, 0, 0, -99, 
1981, 4, BS7, 7, 1.65, 6.83, 17.56, 0.37, 0.39, 0, 0, -99, 
1981, 5, BS7, 7, 0.24, 8.68, 17.58, 0.07, 0.73, 0, 0, -99, 
1981, 6, BS7, 7, 0, 11.21, 22.42, 0, 1.11, 0, 0, -99, 
1981, 7, BS7, 7, 0, 10.83, 20.39, 0, 1.31, 0, 0, -99, 
1981, 8, BS7, 7, 0.08, 11.52, 20.43, 0.08, 1.4, 0, 0, -99, 
1981, 9, BS7, 7, 0.31, 11.29, 20.27, 0.14, 1.03, 0, 0, -99, 
